Apple___healthy/image24.JPG,0,validation
Apple___healthy/image240.JPG,0,training
Apple___healthy/image241.JPG,0,evaluation
Apple___healthy/image242.JPG,0,training
Apple___healthy/image243.JPG,0,training
Apple___healthy/image244.JPG,0,validation
Apple___healthy/image245.JPG,0,training
Apple___healthy/image246.JPG,0,evaluation
Apple___healthy/image247.JPG,0,training
Apple___healthy/image248.JPG,0,training
Apple___healthy/image249.JPG,0,training
Apple___healthy/image25.JPG,0,training
Apple___healthy/image250.JPG,0,training
Apple___healthy/image251.JPG,0,evaluation
Apple___healthy/image252.JPG,0,training
Apple___healthy/image253.JPG,0,training
Apple___healthy/image254.JPG,0,training
Apple___healthy/image255.JPG,0,validation
Apple___healthy/image256.JPG,0,evaluation
Apple___healthy/image257.JPG,0,evaluation
Apple___healthy/image258.JPG,0,validation
Apple___healthy/image259.JPG,0,training
Apple___healthy/image26.JPG,0,training
Apple___healthy/image260.JPG,0,evaluation
Apple___healthy/image261.JPG,0,evaluation
Apple___healthy/image262.JPG,0,training
Apple___healthy/image263.JPG,0,training
Apple___healthy/image264.JPG,0,evaluation
Apple___healthy/image265.JPG,0,training
Apple___healthy/image266.JPG,0,evaluation
Apple___healthy/image267.JPG,0,validation
Apple___healthy/image268.JPG,0,training
Apple___healthy/image269.JPG,0,training
Apple___healthy/image27.JPG,0,training
Apple___healthy/image270.JPG,0,training
Apple___healthy/image271.JPG,0,validation
Apple___healthy/image272.JPG,0,validation
Apple___healthy/image273.JPG,0,evaluation
Apple___healthy/image274.JPG,0,validation
Apple___healthy/image275.JPG,0,validation
Apple___healthy/image276.JPG,0,training
Apple___healthy/image277.JPG,0,training
Apple___healthy/image278.JPG,0,evaluation
Apple___healthy/image279.JPG,0,training
Apple___healthy/image28.JPG,0,validation
Apple___healthy/image280.JPG,0,training
Apple___healthy/image281.JPG,0,validation
Apple___healthy/image282.JPG,0,validation
Apple___healthy/image283.JPG,0,evaluation
Apple___healthy/image284.JPG,0,evaluation
Apple___healthy/image285.JPG,0,training
Apple___healthy/image286.JPG,0,evaluation
Apple___healthy/image287.JPG,0,training
Apple___healthy/image288.JPG,0,training
Apple___healthy/image289.JPG,0,training
Apple___healthy/image29.JPG,0,training
Apple___healthy/image290.JPG,0,validation
Apple___healthy/image291.JPG,0,validation
Apple___healthy/image292.JPG,0,training
Apple___healthy/image293.JPG,0,validation
Apple___healthy/image294.JPG,0,training
Apple___healthy/image295.JPG,0,validation
Apple___healthy/image296.JPG,0,evaluation
Apple___healthy/image297.JPG,0,training
Apple___healthy/image298.JPG,0,training
Apple___healthy/image299.JPG,0,evaluation
Apple___healthy/image3.JPG,0,training
Apple___healthy/image30.JPG,0,training
Apple___healthy/image300.JPG,0,training
Apple___healthy/image301.JPG,0,validation
Apple___healthy/image302.JPG,0,training
Apple___healthy/image303.JPG,0,training
Apple___healthy/image304.JPG,0,evaluation
Apple___healthy/image305.JPG,0,training
Apple___healthy/image306.JPG,0,training
Apple___healthy/image307.JPG,0,training
Apple___healthy/image308.JPG,0,validation
Apple___healthy/image309.JPG,0,validation
Apple___healthy/image31.JPG,0,training
Apple___healthy/image310.JPG,0,validation
Apple___healthy/image311.JPG,0,training
Apple___healthy/image312.JPG,0,training
Apple___healthy/image313.JPG,0,training
Apple___healthy/image314.JPG,0,training
Apple___healthy/image315.JPG,0,training
Apple___healthy/image316.JPG,0,evaluation
Apple___healthy/image317.JPG,0,validation
Apple___healthy/image318.JPG,0,validation
Apple___healthy/image319.JPG,0,evaluation
Apple___healthy/image32.JPG,0,training
Apple___healthy/image320.JPG,0,validation
Apple___healthy/image321.JPG,0,training
Apple___healthy/image322.JPG,0,training
Apple___healthy/image323.JPG,0,training
Apple___healthy/image324.JPG,0,training
Apple___healthy/image325.JPG,0,training
Apple___healthy/image326.JPG,0,training
Apple___healthy/image327.JPG,0,evaluation
Apple___healthy/image328.JPG,0,training
Apple___healthy/image329.JPG,0,training
Apple___healthy/image33.JPG,0,evaluation
Apple___healthy/image330.JPG,0,evaluation
Apple___healthy/image331.JPG,0,evaluation
Apple___healthy/image332.JPG,0,evaluation
Apple___healthy/image333.JPG,0,validation
Apple___healthy/image334.JPG,0,training
Apple___healthy/image335.JPG,0,training
Apple___healthy/image336.JPG,0,training
Apple___healthy/image337.JPG,0,training
Apple___healthy/image338.JPG,0,training
Apple___healthy/image339.JPG,0,training
Apple___healthy/image34.JPG,0,training
Apple___healthy/image340.JPG,0,validation
Apple___healthy/image341.JPG,0,evaluation
Apple___healthy/image342.JPG,0,validation
Apple___healthy/image343.JPG,0,training
Apple___healthy/image344.JPG,0,training
Apple___healthy/image345.JPG,0,validation
Apple___healthy/image346.JPG,0,training
Apple___healthy/image347.JPG,0,evaluation
Apple___healthy/image348.JPG,0,training
Apple___healthy/image349.JPG,0,training
Apple___healthy/image35.JPG,0,validation
Apple___healthy/image350.JPG,0,training
Apple___healthy/image351.JPG,0,training
Apple___healthy/image352.JPG,0,evaluation
Apple___healthy/image353.JPG,0,training
Apple___healthy/image354.JPG,0,training
Apple___healthy/image355.JPG,0,validation
Apple___healthy/image356.JPG,0,training
Apple___healthy/image357.JPG,0,evaluation
Apple___healthy/image358.JPG,0,validation
Apple___healthy/image359.JPG,0,training
Apple___healthy/image36.JPG,0,training
Apple___healthy/image360.JPG,0,evaluation
Apple___healthy/image361.JPG,0,training
Apple___healthy/image362.JPG,0,training
Apple___healthy/image363.JPG,0,training
Apple___healthy/image364.JPG,0,training
Apple___healthy/image365.JPG,0,validation
Apple___healthy/image366.JPG,0,training
Apple___healthy/image367.JPG,0,evaluation
Apple___healthy/image368.JPG,0,training
Apple___healthy/image369.JPG,0,validation
Apple___healthy/image37.JPG,0,training
Apple___healthy/image370.JPG,0,training
Apple___healthy/image371.JPG,0,training
Apple___healthy/image372.JPG,0,training
Apple___healthy/image373.JPG,0,training
Apple___healthy/image374.JPG,0,validation
Apple___healthy/image375.JPG,0,training
Apple___healthy/image376.JPG,0,training
Apple___healthy/image377.JPG,0,validation
Apple___healthy/image378.JPG,0,training
Apple___healthy/image379.JPG,0,training
Apple___healthy/image38.JPG,0,validation
Apple___healthy/image380.JPG,0,training
Apple___healthy/image381.JPG,0,evaluation
Apple___healthy/image382.JPG,0,training
Apple___healthy/image383.JPG,0,training
Apple___healthy/image384.JPG,0,training
Apple___healthy/image385.JPG,0,evaluation
Apple___healthy/image386.JPG,0,training
Apple___healthy/image387.JPG,0,training
Apple___healthy/image388.JPG,0,training
Apple___healthy/image389.JPG,0,evaluation
Apple___healthy/image39.JPG,0,training
Apple___healthy/image390.JPG,0,training
Apple___healthy/image391.JPG,0,training
Apple___healthy/image392.JPG,0,validation
Apple___healthy/image393.JPG,0,evaluation
Apple___healthy/image394.JPG,0,training
Apple___healthy/image395.JPG,0,evaluation
Apple___healthy/image396.JPG,0,training
Apple___healthy/image397.JPG,0,evaluation
Apple___healthy/image398.JPG,0,training
Apple___healthy/image399.JPG,0,validation
Apple___healthy/image4.JPG,0,training
Apple___healthy/image40.JPG,0,training
Apple___healthy/image400.JPG,0,training
Apple___healthy/image401.JPG,0,evaluation
Apple___healthy/image402.JPG,0,training
Apple___healthy/image403.JPG,0,training
Apple___healthy/image404.JPG,0,training
Apple___healthy/image405.JPG,0,evaluation
Apple___healthy/image406.JPG,0,validation
Apple___healthy/image407.JPG,0,validation
Apple___healthy/image408.JPG,0,training
Apple___healthy/image409.JPG,0,training
Apple___healthy/image41.JPG,0,validation
Apple___healthy/image410.JPG,0,training
Apple___healthy/image411.JPG,0,validation
Apple___healthy/image412.JPG,0,evaluation
Apple___healthy/image413.JPG,0,training
Apple___healthy/image414.JPG,0,training
Apple___healthy/image415.JPG,0,evaluation
Apple___healthy/image416.JPG,0,training
Apple___healthy/image417.JPG,0,training
Apple___healthy/image418.JPG,0,training
Apple___healthy/image419.JPG,0,training
Apple___healthy/image42.JPG,0,validation
Apple___healthy/image420.JPG,0,evaluation
Apple___healthy/image421.JPG,0,training
Apple___healthy/image422.JPG,0,training
Apple___healthy/image423.JPG,0,validation
Apple___healthy/image424.JPG,0,training
Apple___healthy/image425.JPG,0,training
Apple___healthy/image426.JPG,0,training
Apple___healthy/image427.JPG,0,evaluation
Apple___healthy/image428.JPG,0,evaluation
Apple___healthy/image429.JPG,0,training
Apple___healthy/image43.JPG,0,training
Apple___healthy/image430.JPG,0,training
Apple___healthy/image431.JPG,0,validation
Apple___healthy/image432.JPG,0,validation
Apple___healthy/image433.JPG,0,training
Apple___healthy/image434.JPG,0,evaluation
Apple___healthy/image435.JPG,0,evaluation
Apple___healthy/image436.JPG,0,training
Apple___healthy/image437.JPG,0,training
Apple___healthy/image438.JPG,0,training
Apple___healthy/image439.JPG,0,training
Apple___healthy/image44.JPG,0,training
Apple___healthy/image440.JPG,0,training
Apple___healthy/image441.JPG,0,validation
Apple___healthy/image442.JPG,0,training
Apple___healthy/image443.JPG,0,training
Apple___healthy/image444.JPG,0,validation
Apple___healthy/image445.JPG,0,training
Apple___healthy/image446.JPG,0,validation
Apple___healthy/image447.JPG,0,validation
Apple___healthy/image448.JPG,0,training
Apple___healthy/image449.JPG,0,validation
Apple___healthy/image45.JPG,0,validation
Apple___healthy/image450.JPG,0,evaluation
Apple___healthy/image451.JPG,0,training
Apple___healthy/image452.JPG,0,training
Apple___healthy/image453.JPG,0,evaluation
Apple___healthy/image454.JPG,0,training
Apple___healthy/image455.JPG,0,training
Apple___healthy/image456.JPG,0,evaluation
Apple___healthy/image457.JPG,0,validation
Apple___healthy/image458.JPG,0,evaluation
Apple___healthy/image459.JPG,0,evaluation
Apple___healthy/image46.JPG,0,training
Apple___healthy/image460.JPG,0,training
Apple___healthy/image461.JPG,0,training
Apple___healthy/image462.JPG,0,evaluation
Apple___healthy/image463.JPG,0,validation
Apple___healthy/image464.JPG,0,training
Apple___healthy/image465.JPG,0,training
Apple___healthy/image466.JPG,0,validation
Apple___healthy/image467.JPG,0,validation
Apple___healthy/image468.JPG,0,evaluation
Apple___healthy/image469.JPG,0,training
Apple___healthy/image47.JPG,0,training
Apple___healthy/image470.JPG,0,training
Apple___healthy/image471.JPG,0,validation
Apple___healthy/image472.JPG,0,training
Apple___healthy/image473.JPG,0,training
Apple___healthy/image474.JPG,0,validation
Apple___healthy/image475.JPG,0,evaluation
Apple___healthy/image476.JPG,0,training
Apple___healthy/image477.JPG,0,training
Apple___healthy/image478.JPG,0,training
Apple___healthy/image479.JPG,0,training
Apple___healthy/image48.JPG,0,validation
Apple___healthy/image480.JPG,0,training
Apple___healthy/image481.JPG,0,training
Apple___healthy/image482.JPG,0,evaluation
Apple___healthy/image483.JPG,0,training
Apple___healthy/image484.JPG,0,training
Apple___healthy/image485.JPG,0,evaluation
Apple___healthy/image486.JPG,0,training
Apple___healthy/image487.JPG,0,training
Apple___healthy/image488.JPG,0,validation
Apple___healthy/image489.JPG,0,training
Apple___healthy/image49.JPG,0,training
Apple___healthy/image490.JPG,0,validation
Apple___healthy/image491.JPG,0,validation
Apple___healthy/image492.JPG,0,evaluation
Apple___healthy/image493.JPG,0,training
Apple___healthy/image494.JPG,0,training
Apple___healthy/image495.JPG,0,training
Apple___healthy/image496.JPG,0,training
Apple___healthy/image497.JPG,0,training
Apple___healthy/image498.JPG,0,training
Apple___healthy/image499.JPG,0,training
Apple___healthy/image5.JPG,0,training
Apple___healthy/image50.JPG,0,validation
Apple___healthy/image500.JPG,0,validation
Apple___healthy/image501.JPG,0,evaluation
Apple___healthy/image502.JPG,0,evaluation
Apple___healthy/image503.JPG,0,training
Apple___healthy/image504.JPG,0,training
Apple___healthy/image505.JPG,0,training
Apple___healthy/image506.JPG,0,validation
Apple___healthy/image507.JPG,0,training
Apple___healthy/image508.JPG,0,validation
Apple___healthy/image509.JPG,0,training
Apple___healthy/image51.JPG,0,training
Apple___healthy/image510.JPG,0,training
Apple___healthy/image511.JPG,0,evaluation
Apple___healthy/image512.JPG,0,evaluation
Apple___healthy/image513.JPG,0,training
Apple___healthy/image514.JPG,0,validation
Apple___healthy/image515.JPG,0,training
Apple___healthy/image516.JPG,0,training
Apple___healthy/image517.JPG,0,training
Apple___healthy/image518.JPG,0,validation
Apple___healthy/image519.JPG,0,validation
Apple___healthy/image52.JPG,0,evaluation
Apple___healthy/image520.JPG,0,training
Apple___healthy/image521.JPG,0,evaluation
Apple___healthy/image522.JPG,0,evaluation
Apple___healthy/image523.JPG,0,evaluation
Apple___healthy/image524.JPG,0,training
Apple___healthy/image525.JPG,0,training
Apple___healthy/image526.JPG,0,validation
Apple___healthy/image527.JPG,0,training
Apple___healthy/image528.JPG,0,training
Apple___healthy/image529.JPG,0,training
Apple___healthy/image53.JPG,0,validation
Apple___healthy/image530.JPG,0,training
Apple___healthy/image531.JPG,0,training
Apple___healthy/image532.JPG,0,evaluation
Apple___healthy/image533.JPG,0,evaluation
Apple___healthy/image534.JPG,0,training
Apple___healthy/image535.JPG,0,training
Apple___healthy/image536.JPG,0,evaluation
Apple___healthy/image537.JPG,0,training
Apple___healthy/image538.JPG,0,training
Apple___healthy/image539.JPG,0,evaluation
Apple___healthy/image54.JPG,0,validation
Apple___healthy/image540.JPG,0,evaluation
Apple___healthy/image541.JPG,0,evaluation
Apple___healthy/image542.JPG,0,training
Apple___healthy/image543.JPG,0,evaluation
Apple___healthy/image544.JPG,0,validation
Apple___healthy/image545.JPG,0,training
Apple___healthy/image546.JPG,0,validation
Apple___healthy/image547.JPG,0,validation
Apple___healthy/image548.JPG,0,training
Apple___healthy/image549.JPG,0,evaluation
Apple___healthy/image55.JPG,0,training
Apple___healthy/image550.JPG,0,training
Apple___healthy/image551.JPG,0,validation
Apple___healthy/image552.JPG,0,validation
Apple___healthy/image553.JPG,0,training
Apple___healthy/image554.JPG,0,training
Apple___healthy/image555.JPG,0,validation
Apple___healthy/image556.JPG,0,training
Apple___healthy/image557.JPG,0,evaluation
Apple___healthy/image558.JPG,0,training
Apple___healthy/image559.JPG,0,training
Apple___healthy/image56.JPG,0,evaluation
Apple___healthy/image560.JPG,0,training
Apple___healthy/image561.JPG,0,evaluation
Apple___healthy/image562.JPG,0,training
Apple___healthy/image563.JPG,0,training
Apple___healthy/image564.JPG,0,validation
Apple___healthy/image565.JPG,0,training
Apple___healthy/image566.JPG,0,training
Apple___healthy/image567.JPG,0,training
Apple___healthy/image568.JPG,0,training
Apple___healthy/image569.JPG,0,training
Apple___healthy/image57.JPG,0,training
Apple___healthy/image570.JPG,0,training
Apple___healthy/image571.JPG,0,training
Apple___healthy/image572.JPG,0,training
Apple___healthy/image573.JPG,0,evaluation
Apple___healthy/image574.JPG,0,validation
Apple___healthy/image575.JPG,0,training
Apple___healthy/image576.JPG,0,evaluation
Apple___healthy/image577.JPG,0,training
Apple___healthy/image578.JPG,0,training
Apple___healthy/image579.JPG,0,validation
Apple___healthy/image58.JPG,0,validation
Apple___healthy/image580.JPG,0,training
Apple___healthy/image581.JPG,0,validation
Apple___healthy/image582.JPG,0,evaluation
Apple___healthy/image583.JPG,0,training
Apple___healthy/image584.JPG,0,training
Apple___healthy/image585.JPG,0,evaluation
Apple___healthy/image586.JPG,0,training
Apple___healthy/image587.JPG,0,validation
Apple___healthy/image588.JPG,0,training
Apple___healthy/image589.JPG,0,validation
Apple___healthy/image59.JPG,0,training
Apple___healthy/image590.JPG,0,evaluation
Apple___healthy/image591.JPG,0,validation
Apple___healthy/image592.JPG,0,validation
Apple___healthy/image593.JPG,0,training
Apple___healthy/image594.JPG,0,validation
Apple___healthy/image595.JPG,0,training
Apple___healthy/image596.JPG,0,training
Apple___healthy/image597.JPG,0,training
Apple___healthy/image598.JPG,0,training
Apple___healthy/image599.JPG,0,evaluation
Apple___healthy/image6.JPG,0,validation
Apple___healthy/image60.JPG,0,evaluation
Apple___healthy/image600.JPG,0,training
Apple___healthy/image601.JPG,0,validation
Apple___healthy/image602.JPG,0,evaluation
Apple___healthy/image603.JPG,0,validation
Apple___healthy/image604.JPG,0,training
Apple___healthy/image605.JPG,0,evaluation
Apple___healthy/image606.JPG,0,training
Apple___healthy/image607.JPG,0,training
Apple___healthy/image608.JPG,0,training
Apple___healthy/image609.JPG,0,training
Apple___healthy/image61.JPG,0,training
Apple___healthy/image610.JPG,0,training
Apple___healthy/image611.JPG,0,evaluation
Apple___healthy/image612.JPG,0,training
Apple___healthy/image613.JPG,0,training
Apple___healthy/image614.JPG,0,validation
Apple___healthy/image615.JPG,0,validation
Apple___healthy/image616.JPG,0,training
Apple___healthy/image617.JPG,0,training
Apple___healthy/image618.JPG,0,evaluation
Apple___healthy/image619.JPG,0,training
Apple___healthy/image62.JPG,0,validation
Apple___healthy/image620.JPG,0,validation
Apple___healthy/image621.JPG,0,training
Apple___healthy/image622.JPG,0,training
Apple___healthy/image623.JPG,0,training
Apple___healthy/image624.JPG,0,evaluation
Apple___healthy/image625.JPG,0,evaluation
Apple___healthy/image626.JPG,0,evaluation
Apple___healthy/image627.JPG,0,training
Apple___healthy/image628.JPG,0,validation
Apple___healthy/image629.JPG,0,evaluation
Apple___healthy/image63.JPG,0,evaluation
Apple___healthy/image630.JPG,0,validation
Apple___healthy/image631.JPG,0,evaluation
Apple___healthy/image632.JPG,0,validation
Apple___healthy/image633.JPG,0,training
Apple___healthy/image634.JPG,0,training
Apple___healthy/image635.JPG,0,validation
Apple___healthy/image636.JPG,0,training
Apple___healthy/image637.JPG,0,evaluation
Apple___healthy/image638.JPG,0,validation
Apple___healthy/image639.JPG,0,validation
Apple___healthy/image64.JPG,0,training
Apple___healthy/image640.JPG,0,validation
Apple___healthy/image641.JPG,0,training
Apple___healthy/image642.JPG,0,training
Apple___healthy/image643.JPG,0,validation
Apple___healthy/image644.JPG,0,training
Apple___healthy/image645.JPG,0,training
Apple___healthy/image646.JPG,0,training
Apple___healthy/image647.JPG,0,validation
Apple___healthy/image648.JPG,0,training
Apple___healthy/image649.JPG,0,evaluation
Apple___healthy/image65.JPG,0,training
Apple___healthy/image650.JPG,0,validation
Apple___healthy/image651.JPG,0,training
Apple___healthy/image652.JPG,0,evaluation
Apple___healthy/image653.JPG,0,training
Apple___healthy/image654.JPG,0,training
Apple___healthy/image655.JPG,0,training
Apple___healthy/image656.JPG,0,training
Apple___healthy/image657.JPG,0,training
Apple___healthy/image658.JPG,0,training
Apple___healthy/image659.JPG,0,training
Apple___healthy/image66.JPG,0,training
Apple___healthy/image660.JPG,0,training
Apple___healthy/image661.JPG,0,training
Apple___healthy/image662.JPG,0,evaluation
Apple___healthy/image663.JPG,0,training
Apple___healthy/image664.JPG,0,validation
Apple___healthy/image665.JPG,0,training
Apple___healthy/image666.JPG,0,training
Apple___healthy/image667.JPG,0,training
Apple___healthy/image668.JPG,0,training
Apple___healthy/image669.JPG,0,validation
Apple___healthy/image67.JPG,0,training
Apple___healthy/image670.JPG,0,training
Apple___healthy/image671.JPG,0,training
Apple___healthy/image672.JPG,0,training
Apple___healthy/image673.JPG,0,training
Apple___healthy/image674.JPG,0,evaluation
Apple___healthy/image675.JPG,0,evaluation
Apple___healthy/image676.JPG,0,validation
Apple___healthy/image677.JPG,0,training
Apple___healthy/image678.JPG,0,training
Apple___healthy/image679.JPG,0,training
Apple___healthy/image68.JPG,0,evaluation
Apple___healthy/image680.JPG,0,validation
Apple___healthy/image681.JPG,0,training
Apple___healthy/image682.JPG,0,training
Apple___healthy/image683.JPG,0,training
Apple___healthy/image684.JPG,0,evaluation
Apple___healthy/image685.JPG,0,training
Apple___healthy/image686.JPG,0,training
Apple___healthy/image687.JPG,0,training
Apple___healthy/image688.JPG,0,training
Apple___healthy/image689.JPG,0,evaluation
Apple___healthy/image69.JPG,0,evaluation
Apple___healthy/image690.JPG,0,training
Apple___healthy/image691.JPG,0,validation
Apple___healthy/image692.JPG,0,training
Apple___healthy/image693.JPG,0,training
Apple___healthy/image694.JPG,0,training
Apple___healthy/image695.JPG,0,validation
Apple___healthy/image696.JPG,0,validation
Apple___healthy/image697.JPG,0,validation
Apple___healthy/image698.JPG,0,training
Apple___healthy/image699.JPG,0,validation
Apple___healthy/image7.JPG,0,training
Apple___healthy/image70.JPG,0,training
Apple___healthy/image700.JPG,0,training
Apple___healthy/image701.JPG,0,evaluation
Apple___healthy/image702.JPG,0,training
Apple___healthy/image703.JPG,0,training
Apple___healthy/image704.JPG,0,evaluation
Apple___healthy/image705.JPG,0,validation
Apple___healthy/image706.JPG,0,training
Apple___healthy/image707.JPG,0,training
Apple___healthy/image708.JPG,0,training
Apple___healthy/image709.JPG,0,evaluation
Apple___healthy/image71.JPG,0,training
Apple___healthy/image710.JPG,0,training
Apple___healthy/image711.JPG,0,evaluation
Apple___healthy/image712.JPG,0,evaluation
Apple___healthy/image713.JPG,0,training
Apple___healthy/image714.JPG,0,training
Apple___healthy/image715.JPG,0,training
Apple___healthy/image716.JPG,0,validation
Apple___healthy/image717.JPG,0,training
Apple___healthy/image718.JPG,0,evaluation
Apple___healthy/image719.JPG,0,evaluation
Apple___healthy/image72.JPG,0,evaluation
Apple___healthy/image720.JPG,0,evaluation
Apple___healthy/image721.JPG,0,training
Apple___healthy/image722.JPG,0,training
Apple___healthy/image723.JPG,0,evaluation
Apple___healthy/image724.JPG,0,training
Apple___healthy/image725.JPG,0,validation
Apple___healthy/image726.JPG,0,evaluation
Apple___healthy/image727.JPG,0,validation
Apple___healthy/image728.JPG,0,training
Apple___healthy/image729.JPG,0,training
Apple___healthy/image73.JPG,0,training
Apple___healthy/image730.JPG,0,evaluation
Apple___healthy/image731.JPG,0,evaluation
Apple___healthy/image732.JPG,0,training
Apple___healthy/image733.JPG,0,training
Apple___healthy/image734.JPG,0,evaluation
Apple___healthy/image735.JPG,0,training
Apple___healthy/image736.JPG,0,evaluation
Apple___healthy/image737.JPG,0,training
Apple___healthy/image738.JPG,0,evaluation
Apple___healthy/image739.JPG,0,evaluation
Apple___healthy/image74.JPG,0,validation
Apple___healthy/image740.JPG,0,validation
Apple___healthy/image741.JPG,0,evaluation
Apple___healthy/image742.JPG,0,training
Apple___healthy/image743.JPG,0,evaluation
Apple___healthy/image744.JPG,0,training
Apple___healthy/image745.JPG,0,training
Apple___healthy/image746.JPG,0,validation
Apple___healthy/image747.JPG,0,evaluation
Apple___healthy/image748.JPG,0,validation
Apple___healthy/image749.JPG,0,training
Apple___healthy/image75.JPG,0,training
Apple___healthy/image750.JPG,0,evaluation
Apple___healthy/image751.JPG,0,training
Apple___healthy/image752.JPG,0,training
Apple___healthy/image753.JPG,0,evaluation
Apple___healthy/image754.JPG,0,validation
Apple___healthy/image755.JPG,0,training
Apple___healthy/image756.JPG,0,validation
Apple___healthy/image757.JPG,0,training
Apple___healthy/image758.JPG,0,training
Apple___healthy/image759.JPG,0,validation
Apple___healthy/image76.JPG,0,evaluation
Apple___healthy/image760.JPG,0,evaluation
Apple___healthy/image761.JPG,0,training
Apple___healthy/image762.JPG,0,evaluation
Apple___healthy/image763.JPG,0,training
Apple___healthy/image764.JPG,0,training
Apple___healthy/image765.JPG,0,training
Apple___healthy/image766.JPG,0,validation
Apple___healthy/image767.JPG,0,evaluation
Apple___healthy/image768.JPG,0,evaluation
Apple___healthy/image769.JPG,0,training
Apple___healthy/image77.JPG,0,evaluation
Apple___healthy/image770.JPG,0,validation
Apple___healthy/image771.JPG,0,training
Apple___healthy/image772.JPG,0,validation
Apple___healthy/image773.JPG,0,validation
Apple___healthy/image774.JPG,0,training
Apple___healthy/image775.JPG,0,training
Apple___healthy/image776.JPG,0,training
Apple___healthy/image777.JPG,0,training
Apple___healthy/image778.JPG,0,training
Apple___healthy/image779.JPG,0,evaluation
Apple___healthy/image78.JPG,0,training
Apple___healthy/image780.JPG,0,evaluation
Apple___healthy/image781.JPG,0,training
Apple___healthy/image782.JPG,0,training
Apple___healthy/image783.JPG,0,training
Apple___healthy/image784.JPG,0,training
Apple___healthy/image785.JPG,0,evaluation
Apple___healthy/image786.JPG,0,validation
Apple___healthy/image787.JPG,0,evaluation
Apple___healthy/image788.JPG,0,validation
Apple___healthy/image789.JPG,0,evaluation
Apple___healthy/image79.JPG,0,training
Apple___healthy/image790.JPG,0,training
Apple___healthy/image791.JPG,0,training
Apple___healthy/image792.JPG,0,training
Apple___healthy/image793.JPG,0,training
Apple___healthy/image794.JPG,0,training
Apple___healthy/image795.JPG,0,training
Apple___healthy/image796.JPG,0,validation
Apple___healthy/image797.JPG,0,training
Apple___healthy/image798.JPG,0,training
Apple___healthy/image799.JPG,0,training
Apple___healthy/image8.JPG,0,training
Apple___healthy/image80.JPG,0,training
Apple___healthy/image800.JPG,0,evaluation
Apple___healthy/image801.JPG,0,training
Apple___healthy/image802.JPG,0,training
Apple___healthy/image803.JPG,0,training
Apple___healthy/image804.JPG,0,training
Apple___healthy/image805.JPG,0,validation
Apple___healthy/image806.JPG,0,evaluation
Apple___healthy/image807.JPG,0,training
Apple___healthy/image808.JPG,0,validation
Apple___healthy/image809.JPG,0,validation
Apple___healthy/image81.JPG,0,training
Apple___healthy/image810.JPG,0,training
Apple___healthy/image811.JPG,0,training
Apple___healthy/image812.JPG,0,validation
Apple___healthy/image813.JPG,0,evaluation
Apple___healthy/image814.JPG,0,evaluation
Apple___healthy/image815.JPG,0,validation
Apple___healthy/image816.JPG,0,training
Apple___healthy/image817.JPG,0,evaluation
Apple___healthy/image818.JPG,0,validation
Apple___healthy/image819.JPG,0,validation
Apple___healthy/image82.JPG,0,validation
Apple___healthy/image820.JPG,0,training
Apple___healthy/image821.JPG,0,training
Apple___healthy/image822.JPG,0,training
Apple___healthy/image823.JPG,0,evaluation
Apple___healthy/image824.JPG,0,training
Apple___healthy/image825.JPG,0,training
Apple___healthy/image826.JPG,0,training
Apple___healthy/image827.JPG,0,training
Apple___healthy/image828.JPG,0,training
Apple___healthy/image829.JPG,0,validation
Apple___healthy/image83.JPG,0,training
Apple___healthy/image830.JPG,0,evaluation
Apple___healthy/image831.JPG,0,training
Apple___healthy/image832.JPG,0,evaluation
Apple___healthy/image833.JPG,0,validation
Apple___healthy/image834.JPG,0,training
Apple___healthy/image835.JPG,0,training
Apple___healthy/image836.JPG,0,training
Apple___healthy/image837.JPG,0,evaluation
Apple___healthy/image838.JPG,0,training
Apple___healthy/image839.JPG,0,training
Apple___healthy/image84.JPG,0,training
Apple___healthy/image840.JPG,0,training
Apple___healthy/image841.JPG,0,validation
Apple___healthy/image842.JPG,0,training
Apple___healthy/image843.JPG,0,training
Apple___healthy/image844.JPG,0,validation
Apple___healthy/image845.JPG,0,training
Apple___healthy/image846.JPG,0,training
Apple___healthy/image847.JPG,0,evaluation
Apple___healthy/image848.JPG,0,evaluation
Apple___healthy/image849.JPG,0,training
Apple___healthy/image85.JPG,0,training
Apple___healthy/image850.JPG,0,validation
Apple___healthy/image851.JPG,0,training
Apple___healthy/image852.JPG,0,training
Apple___healthy/image853.JPG,0,training
Apple___healthy/image854.JPG,0,training
Apple___healthy/image855.JPG,0,training
Apple___healthy/image856.JPG,0,training
Apple___healthy/image857.JPG,0,training
Apple___healthy/image858.JPG,0,training
Apple___healthy/image859.JPG,0,evaluation
Apple___healthy/image86.JPG,0,validation
Apple___healthy/image860.JPG,0,training
Apple___healthy/image861.JPG,0,training
Apple___healthy/image862.JPG,0,training
Apple___healthy/image863.JPG,0,validation
Apple___healthy/image864.JPG,0,evaluation
Apple___healthy/image865.JPG,0,evaluation
Apple___healthy/image866.JPG,0,training
Apple___healthy/image867.JPG,0,validation
Apple___healthy/image868.JPG,0,validation
Apple___healthy/image869.JPG,0,training
Apple___healthy/image87.JPG,0,training
Apple___healthy/image870.JPG,0,validation
Apple___healthy/image871.JPG,0,validation
Apple___healthy/image872.JPG,0,evaluation
Apple___healthy/image873.JPG,0,training
Apple___healthy/image874.JPG,0,training
